route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
8__714___,CRTM,714,MADRID (Plaza de Castilla)-UNIV.AUTÓNOMA-UNIV.COMILLAS,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__714___.aspx,8EBF42,FFFFFF
8__716___,CRTM,716,MADRID (Plaza de Castilla)-TRES CANTOS (Soto de Viñuelas),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__716___.aspx,8EBF42,FFFFFF
8__720___,CRTM,720,COLMENAR VIEJO (Estación FF.CC.) - COLLADO VILLALBA,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__720___.aspx,8EBF42,FFFFFF
8__721___,CRTM,721,MADRID (Plaza de Castilla)-COLMENAR VIEJO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__721___.aspx,8EBF42,FFFFFF
8__722___,CRTM,722,MADRID (Plaza de Castilla) - COLMENAR VIEJO (Navallar),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__722___.aspx,8EBF42,FFFFFF
8__723___,CRTM,723,COLMENAR VIEJO-TRES CANTOS,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__723___.aspx,8EBF42,FFFFFF
8__724___,CRTM,724,MADRID (Plaza de Castilla)-MANZANARES-EL BOALO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__724___.aspx,8EBF42,FFFFFF
8__725___,CRTM,725,MADRID (Plaza de Castilla)-MIRAFLORES-BUSTARVIEJO-VALDEMANCO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__725___.aspx,8EBF42,FFFFFF
8__726___,CRTM,726,MADRID (Plaza de Castilla)-GUADALIX-NAVALAFUENTE,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__726___.aspx,8EBF42,FFFFFF
8__727___,CRTM,727,COLMENAR VIEJO-SAN AGUSTÍN DEL GUADALIX,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__727___.aspx,8EBF42,FFFFFF
8__815___,CRTM,815,MADRID (Estación Chamartín)-POZUELO DE ALARCÓN,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__815___.aspx,8EBF42,FFFFFF
8__822___,CRTM,822,MADRID (Aeropuerto)-COSLADA-SAN FERNANDO DE HENARES,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__822___.aspx,8EBF42,FFFFFF
8__824___,CRTM,824,MADRID (Aeropuerto) - TORREJÓN DE ARDOZ - ALCALÁ DE HENARES,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__824___.aspx,8EBF42,FFFFFF
8__827___,CRTM,827,MADRID (Canillejas)-ALCOBENDAS-UNIVERSIDAD AUTÓNOMA-TRES CANTOS,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__827___.aspx,8EBF42,FFFFFF
8__827_A__,CRTM,827A,ALCOBENDAS-S. S. DE LOS REYES-UNIV. AUTÓNOMA,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__827_A__.aspx,8EBF42,FFFFFF
8__828___,CRTM,828,MADRID (Canillejas)-ALCOBENDAS-UNIVERSIDAD AUTÓNOMA,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__828___.aspx,8EBF42,FFFFFF
8__865___,CRTM,865,MADRID (Moncloa) - CAMPUS UPM MONTEGANCEDO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__865___.aspx,8EBF42,FFFFFF
8__876___,CRTM,876,MADRID (Plaza de Castilla)-MORALZARZAL-COLLADO VILLALBA,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__876___.aspx,8EBF42,FFFFFF
8__913___,CRTM,913,TORRELAGUNA-EL ATAZAR,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__913___.aspx,8EBF42,FFFFFF
8_N_101___,CRTM,N101,MADRID (Plaza de Castilla)-ALCOBENDAS,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_101___.aspx,8EBF42,FFFFFF
8_N_102___,CRTM,N102,MADRID (Plaza de Castilla)-S.S. DE LOS REYES,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_102___.aspx,8EBF42,FFFFFF
8_N_103___,CRTM,N103,MADRID (Plaza de Castilla)-ALGETE,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_103___.aspx,8EBF42,FFFFFF
8_N_202___,CRTM,N202,MADRID (Avda. América)-TORREJÓN-ALCALÁ,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_202___.aspx,8EBF42,FFFFFF
8_N_203___,CRTM,N203,MADRID (Ciudad Lineal)-COSLADA-S.FERNANDO-VELILLA/LOECHES,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_203___.aspx,8EBF42,FFFFFF
8_N_301___,CRTM,N301,MADRID (Conde de Casal)-RIVAS URBANIZACIONES,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_301___.aspx,8EBF42,FFFFFF
8_N_302___,CRTM,N302,MADRID (Conde de Casal)-RIVAS PUEBLO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_302___.aspx,8EBF42,FFFFFF
8_N_303___,CRTM,N303,MADRID (Conde de Casal)-ARGANDA DEL REY,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_303___.aspx,8EBF42,FFFFFF
8_N_401___,CRTM,N401,MADRID (Atocha)-PINTO-VALDEMORO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_401___.aspx,8EBF42,FFFFFF
8_N_402___,CRTM,N402,MADRID (Atocha)-CIEMPOZUELOS-ARANJUEZ,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_402___.aspx,8EBF42,FFFFFF
8_N_501___,CRTM,N501,MADRID (Príncipe Pío)-ALCORCÓN-MÓSTOLES,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_501___.aspx,8EBF42,FFFFFF
8_N_502___,CRTM,N502,MADRID (Príncipe Pío)-ALCORCÓN,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_502___.aspx,8EBF42,FFFFFF
8_N_503___,CRTM,N503,MADRID (Príncipe Pío)-MÓSTOLES (Villafontana),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_503___.aspx,8EBF42,FFFFFF
8_N_504___,CRTM,N504,MADRID (Príncipe Pío)-VILLAVICIOSA DE ODÓN,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_504___.aspx,8EBF42,FFFFFF
8_N_602___,CRTM,N602,MADRID (Moncloa)-TORRELODONES-COLLADO VILLALBA,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_602___.aspx,8EBF42,FFFFFF
8_N_603___,CRTM,N603,MADRID (Moncloa)-MORALZARZAL,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_603___.aspx,8EBF42,FFFFFF
8_N_701___,CRTM,N701,MADRID (Plaza de Castilla)-TRES CANTOS,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_701___.aspx,8EBF42,FFFFFF
8_N_702___,CRTM,N702,MADRID (Plaza de Castilla)-COLMENAR VIEJO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_702___.aspx,8EBF42,FFFFFF
8_N_801___,CRTM,N801,MADRID (Atocha)-GETAFE (Buenavista - Sector III),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_801___.aspx,8EBF42,FFFFFF
8_N_802___,CRTM,N802,MADRID (Atocha) - LEGANÉS (Vereda de los Estudiantes),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_802___.aspx,8EBF42,FFFFFF
8_N_803___,CRTM,N803,MADRID (Atocha) - FUENLABRADA (Bº Naranjo),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_803___.aspx,8EBF42,FFFFFF
8_N_804___,CRTM,N804,MADRID (Atocha) - FUENLABRADA,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_804___.aspx,8EBF42,FFFFFF
8_N_805___,CRTM,N805,MADRID (Atocha) - GETAFE (Los Molinos),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_805___.aspx,8EBF42,FFFFFF
8_N_807___,CRTM,N807,MADRID (Atocha) - GETAFE (Centro - Sector III),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_807___.aspx,8EBF42,FFFFFF
8_N_901___,CRTM,N901,MADRID (Moncloa)-POZUELO-MAJADAHONDA-MADRID,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_901___.aspx,8EBF42,FFFFFF
8_N_902___,CRTM,N902,MADRID (Moncloa)-POZUELO (Prado Somosaguas-Ciudad de la Imagen),,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_902___.aspx,8EBF42,FFFFFF
8_N_903___,CRTM,N903,MADRID (Moncloa)-LAS ROZAS-MONTE ROZAS,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_903___.aspx,8EBF42,FFFFFF
8_N_904___,CRTM,N904,MADRID (Moncloa)-TORRELODONES (Colonia)-GALAPAGAR-COLMENAREJO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_904___.aspx,8EBF42,FFFFFF
8_N_905___,CRTM,N905,MADRID (Moncloa)-BOADILLA DEL MONTE,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_905___.aspx,8EBF42,FFFFFF
8_N_906___,CRTM,N906,MADRID (Moncloa)-MAJADAHONDA-POZUELO-MADRID,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8_N_906___.aspx,8EBF42,FFFFFF
8__SE1___,CRTM,SE1,JUAN DE LA CIERVA - PUERTA DEL SUR,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__SE1___.aspx,8EBF42,FFFFFF
8__SE9___,CRTM,SE9,SE9 ARGANDA DEL REY - SAN CIPRIANO,,3,http://www.crtm.es/tu-transporte-publico/autobuses-interurbanos/lineas/8__SE9___.aspx,8EBF42,FFFFFF
9__1__006_,CRTM,1,ARROYO DE LA VEGA-EL SOTO-LA MORALEJA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__006_.aspx,E60003,FFFFFF
9__1__005_,CRTM,1,BARRIO DEL PILAR-BARRIO CAMPO DEL ÁNGEL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__005_.aspx,E60003,FFFFFF
9__1__161_,CRTM,1,CIRCULAR (FFCC-Ambulatorio-FFCC),,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__161_.aspx,E60003,FFFFFF
9__1__080_,CRTM,1,CIRCULAR (Hospital-Estación FFCC),,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__080_.aspx,E60003,FFFFFF
9__1__045_,CRTM,1,CIRCULAR COLMENAR VIEJO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__045_.aspx,E60003,FFFFFF
9__1__040_,CRTM,1,CIRCULAR DE CIEMPOZUELOS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__040_.aspx,E60003,FFFFFF
9__1__113_,CRTM,1,CIRCULAR PINTO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__113_.aspx,E60003,FFFFFF
9__1__123_,CRTM,1,CIRCULAR RIVAS-VACIAMADRID,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__123_.aspx,E60003,FFFFFF
9__1__132_,CRTM,1,CIRCULAR SAN MARTIN DE LA VEGA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__132_.aspx,E60003,FFFFFF
9__1__013_,CRTM,1,ESTACIÓN FFCC-CIUDAD DE LAS ARTES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__013_.aspx,E60003,FFFFFF
9__1__903_,CRTM,1,FFCC-AVENIDA VIÑUELAS-AVENIDA COLMENAR-FFCC,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__903_.aspx,E60003,FFFFFF
9__1__047_,CRTM,1,FFCC-PQUE. CORUÑA-LOS VALLES-PUEBLO-URBANIZACIONES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__047_.aspx,E60003,FFFFFF
9__1__152_,CRTM,1,FFCC-PUEBLO-ÁREA HOMOGÉNEA SUR,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__152_.aspx,E60003,FFFFFF
9__1__038_,CRTM,1,HOSPITAL DE LA FUENFRÍA - FF.CC. - INSTITUTO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__038_.aspx,E60003,FFFFFF
9__1__096_,CRTM,1,LA DEHESA-EL PINAR,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__096_.aspx,E60003,FFFFFF
9__1__092_,CRTM,1,LAS CUMBRES-ESTACIÓN FFCC,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__092_.aspx,E60003,FFFFFF
9__1__127_,CRTM,1,LAS ROZAS-URBANIZACIÓN MOLINO DE LA HOZ,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__127_.aspx,E60003,FFFFFF
9__1__091_,CRTM,1,MORATA DE TAJUÑA-ISLA TARAY,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__091_.aspx,E60003,FFFFFF
9__1__022_,CRTM,1,PASEO DE MADRID-OLIVAR-PARQUE-LAS LOMAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__022_.aspx,E60003,FFFFFF
9__1__108_,CRTM,1,PEDREZUELA-URBANIZACIONES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__108_.aspx,E60003,FFFFFF
9__1__130_,CRTM,1,POL. INDUSTRIAL-C.C. SAN FERNANDO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__130_.aspx,E60003,FFFFFF
9__1__058_,CRTM,1,1-POLÍGONO SEVILLA - PARQUE MIRAFLORES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__058_.aspx,E60003,FFFFFF
9__1__115_,CRTM,1,POZUELO DE ALARCÓN-URB. LA CABAÑA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__115_.aspx,E60003,FFFFFF
9__1__007_,CRTM,1,PUERTA DEL SUR - FUENTE CISNEROS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__007_.aspx,E60003,FFFFFF
9__1__014_,CRTM,1,RESIDENCIA-LA POVEDA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__014_.aspx,E60003,FFFFFF
9__1__131_,CRTM,1,S. L. DE EL ESCORIAL-FFCC-S. L. DE EL ESCORIAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__131_.aspx,E60003,FFFFFF
9__1__065_,CRTM,1,SECTOR III-AMBULATORIO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__065_.aspx,E60003,FFFFFF
9__1__104_,CRTM,1,URB. ALTOS DE JARAMA - MIRAMADRID,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__104_.aspx,E60003,FFFFFF
9__1__074_,CRTM,1,VEREDA DE LOS ESTUDIANTES-LA FORTUNA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__074_.aspx,E60003,FFFFFF
9__1__015_,CRTM,1,ZARZALEJO - EL RELLANO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__1__015_.aspx,E60003,FFFFFF
9__2__006_,CRTM,2,ALCOBENDAS-LA MORALEJA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__006_.aspx,E60003,FFFFFF
9__2__065_,CRTM,2,ARROYO CULEBRO - AMBULATORIO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__065_.aspx,E60003,FFFFFF
9__2__049_,CRTM,2,BARRIO DE LA ESTACIÓN-CENTRO DE TRANSPORTES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__049_.aspx,E60003,FFFFFF
9__2__080_,CRTM,2,CIRCULAR (Hospital-Estación FFCC),,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__080_.aspx,E60003,FFFFFF
9__2__115_,CRTM,2,CIRCULAR DE POZUELO DE ALARCÓN,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__115_.aspx,E60003,FFFFFF
9__2__058_,CRTM,2,2-CIRCULAR VERDE,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__058_.aspx,E60003,FFFFFF
9__2__131_,CRTM,2,EL ESCORIAL-SAN LORENZO DE EL ESCORIAL-HOSPITAL-LA PIZARRA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__131_.aspx,E60003,FFFFFF
9__2__161_,CRTM,2,ESTACIÓN FFCC-EL RESTÓN,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__161_.aspx,E60003,FFFFFF
9__2__013_,CRTM,2,ESTACIÓN FFCC-RESIDENCIA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__013_.aspx,E60003,FFFFFF
9__2__022_,CRTM,2,FERIAL DE BOADILLA-VALDEPASTORES-LAS LOMAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__022_.aspx,E60003,FFFFFF
9__2__903_,CRTM,2,FFCC-AVENIDA COLMENAR-AVENIDA VIÑUELAS-FFCC,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__903_.aspx,E60003,FFFFFF
9__2__152_,CRTM,2,FFCC-AVENIDA DEHESA-LOS ROBLES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__152_.aspx,E60003,FFFFFF
9__2__047_,CRTM,2,FFCC-PQUE. CORUÑA-CENTRO SALUD-LOS NEGRALES-FFCC,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__047_.aspx,E60003,FFFFFF
9__2__148_,CRTM,2,FRONTERAS-BARRIO CASTILLO-FRESNO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__148_.aspx,E60003,FFFFFF
9__2__014_,CRTM,2,LA POVEDA-SIETE VIENTOS-HOSPITAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__014_.aspx,E60003,FFFFFF
9__2__127_,CRTM,2,LAS ROZAS - MONTE ROZAS - EL ENCINAR,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__127_.aspx,E60003,FFFFFF
9__2__092_,CRTM,2,MÓSTOLES (Pradillo)-CEMENTERIO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__092_.aspx,E60003,FFFFFF
9__2__007_,CRTM,2,ONDARRETA-PRADO STO DOMINGO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__007_.aspx,E60003,FFFFFF
9__2__104_,CRTM,2,PICÓN DEL CURA - URB. LOS BERROCALES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__104_.aspx,E60003,FFFFFF
9__2__005_,CRTM,2,VÍA COMPLUTENSE - UNIVERSIDAD/HOSPITAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__2__005_.aspx,E60003,FFFFFF
9__3__065_,CRTM,3,3 CIRCULAR DE GETAFE,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__065_.aspx,E60003,FFFFFF
9__3__007_,CRTM,3,ALCORCÓN CENTRAL - PARQUE EL LUCERO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__007_.aspx,E60003,FFFFFF
9__3__006_,CRTM,3,ARROYO DE LA VEGA-SOTO DE LA MORALEJA-EL ENCINAR DE LOS REYES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__006_.aspx,E60003,FFFFFF
9__3__005_,CRTM,3,AV. GUADALAJARA - ESPARTALES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__005_.aspx,E60003,FFFFFF
9__3__161_,CRTM,3,CIRCULAR (El Restón-Avenida Andalucía-El Restón),,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__161_.aspx,E60003,FFFFFF
9__3__115_,CRTM,3,CIRCULAR DE POZUELO DE ALARCÓN,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__115_.aspx,E60003,FFFFFF
9__3__058_,CRTM,3,3-CIRCULAR ROJA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__058_.aspx,E60003,FFFFFF
9__3__054_,CRTM,3,EL ESCORIAL-LAS ZORRERAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__054_.aspx,E60003,FFFFFF
9__3__013_,CRTM,3,ESTACIÓN FFCC-GLORIETA NUEVO ARANJUEZ,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__013_.aspx,E60003,FFFFFF
9__3__022_,CRTM,3,FERIAL DE BOADILLA-VALDECABAÑAS-BONANZA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__022_.aspx,E60003,FFFFFF
9__3__047_,CRTM,3,FF.CC. - EL GORRONAL - HOSPITAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__047_.aspx,E60003,FFFFFF
9__3__148_,CRTM,3,LOS FRESNOS-PLAZA DE ESPAÑA-LAS MONJAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__148_.aspx,E60003,FFFFFF
9__3__092_,CRTM,3,POLÍGONO INDUSTRIAL LAS NIEVES-MÓSTOLES PRADILLO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__092_.aspx,E60003,FFFFFF
9__3__045_,CRTM,3,SAN SEBASTIAN-ESTACIÓN FFCC,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__045_.aspx,E60003,FFFFFF
9__3__903_,CRTM,3,SOTO DE VIÑUELAS-TRES CANTOS FFCC-SOTO DE VIÑUELAS,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__3__903_.aspx,E60003,FFFFFF
9__4__022_,CRTM,4,BOADILLA CENTRO - VALENOSO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__022_.aspx,E60003,FFFFFF
9__4__014_,CRTM,4,CIRCULAR ARGANDA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__014_.aspx,E60003,FFFFFF
9__4__131_,CRTM,4,CIRCULAR SAN LORENZO DE EL ESCORIAL,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__131_.aspx,E60003,FFFFFF
9__4__058_,CRTM,4,4-EL ARROYO - LA FUENTE - LORANCA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__058_.aspx,E60003,FFFFFF
9__4__013_,CRTM,4,ESTACIÓN FFCC-HOSPITAL-PAU DE LA MONTAÑA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__013_.aspx,E60003,FFFFFF
9__4__161_,CRTM,4,ESTACIÓN FFCC-POLÍGONOS NORTE,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__161_.aspx,E60003,FFFFFF
9__4__047_,CRTM,4,FFCC-PQUE. CORUÑA-PUEBLO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__047_.aspx,E60003,FFFFFF
9__4__152_,CRTM,4,FFCC-PUEBLO-LOS PEÑASCALES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__152_.aspx,E60003,FFFFFF
9__4__065_,CRTM,4,HOSPITAL - PERALES DEL RÍO,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__065_.aspx,E60003,FFFFFF
9__4__092_,CRTM,4,MÓSTOLES SUR - MÓSTOLES (HOSPITAL REY JUAN CARLOS),,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__092_.aspx,E60003,FFFFFF
9__4__903_,CRTM,4,NUEVO TRES CANTOS - TRES CANTOS FF.CC.,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__903_.aspx,E60003,FFFFFF
9__4__134_,CRTM,4,POLIDEPORTIVO-MOSCATELARES,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__134_.aspx,E60003,FFFFFF
9__4__068_,CRTM,4,POLIDEPORTIVO-VALLEFRESNOS/LA SERRANILLA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__068_.aspx,E60003,FFFFFF
9__4__005_,CRTM,4,RECINTO FERIAL - CEMENTERIO JARDÍN,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__005_.aspx,E60003,FFFFFF
9__4__045_,CRTM,4,RONDA OESTE-ESTACIÓN FFCC,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__045_.aspx,E60003,FFFFFF
9__4__148_,CRTM,4,TORREJÓN-PARQUE CORREDOR,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__4__148_.aspx,E60003,FFFFFF
9__5__005_,CRTM,5,BARRIO DEL PILAR-C.C. LA DEHESA,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5__005_.aspx,E60003,FFFFFF
9__5__065_,CRTM,5,BUENAVISTA - SECTOR III,,3,http://www.crtm.es/tu-transporte-publico/otros-autobuses-urbanos/lineas/9__5__065_.aspx,E60003,FFFFFF
