service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
552169_8__650___,0,0,0,0,0,1,0,20190202,20200223
552168_8__650___,0,0,0,0,0,1,0,20190202,20200223
552305_8__650___,0,0,0,0,0,0,1,20190203,20200224
552302_8__650___,0,0,0,0,0,0,1,20190203,20200224
552303_8__650___,0,0,0,0,0,0,1,20190203,20200224
552304_8__650___,0,0,0,0,0,0,1,20190203,20200224
551382_8__650___,1,0,0,0,0,0,0,20190204,20200225
551385_8__650___,1,0,0,0,0,0,0,20190204,20200225
551386_8__650___,1,0,0,0,0,0,0,20190204,20200225
551390_8__650___,1,0,0,0,0,0,0,20190204,20200225
551380_8__650___,1,0,0,0,0,0,0,20190204,20200225
551383_8__650___,1,0,0,0,0,0,0,20190204,20200225
551388_8__650___,1,0,0,0,0,0,0,20190204,20200225
551384_8__650___,1,0,0,0,0,0,0,20190204,20200225
551391_8__650___,1,0,0,0,0,0,0,20190204,20200225
551381_8__650___,1,0,0,0,0,0,0,20190204,20200225
551387_8__650___,1,0,0,0,0,0,0,20190204,20200225
551389_8__650___,1,0,0,0,0,0,0,20190204,20200225
551688_8__651___,0,1,1,1,0,0,0,20190130,20200228
551691_8__651___,0,1,1,1,0,0,0,20190130,20200228
551695_8__651___,0,1,1,1,0,0,0,20190130,20200228
551700_8__651___,0,1,1,1,0,0,0,20190130,20200228
551702_8__651___,0,1,1,1,0,0,0,20190130,20200228
551681_8__651___,0,1,1,1,0,0,0,20190130,20200228
551685_8__651___,0,1,1,1,0,0,0,20190130,20200228
551687_8__651___,0,1,1,1,0,0,0,20190130,20200228
551689_8__651___,0,1,1,1,0,0,0,20190130,20200228
551693_8__651___,0,1,1,1,0,0,0,20190130,20200228
551699_8__651___,0,1,1,1,0,0,0,20190130,20200228
551684_8__651___,0,1,1,1,0,0,0,20190130,20200228
551697_8__651___,0,1,1,1,0,0,0,20190130,20200228
551680_8__651___,0,1,1,1,0,0,0,20190130,20200228
551682_8__651___,0,1,1,1,0,0,0,20190130,20200228
551701_8__651___,0,1,1,1,0,0,0,20190130,20200228
551705_8__651___,0,1,1,1,0,0,0,20190130,20200228
551706_8__651___,0,1,1,1,0,0,0,20190130,20200228
551690_8__651___,0,1,1,1,0,0,0,20190130,20200228
551694_8__651___,0,1,1,1,0,0,0,20190130,20200228
551707_8__651___,0,1,1,1,0,0,0,20190130,20200228
551683_8__651___,0,1,1,1,0,0,0,20190130,20200228
551686_8__651___,0,1,1,1,0,0,0,20190130,20200228
551692_8__651___,0,1,1,1,0,0,0,20190130,20200228
551696_8__651___,0,1,1,1,0,0,0,20190130,20200228
551698_8__651___,0,1,1,1,0,0,0,20190130,20200228
551703_8__651___,0,1,1,1,0,0,0,20190130,20200228
551704_8__651___,0,1,1,1,0,0,0,20190130,20200228
551967_8__651___,0,0,0,0,1,0,0,20190201,20200222
551987_8__651___,0,0,0,0,1,0,0,20190201,20200222
551990_8__651___,0,0,0,0,1,0,0,20190201,20200222
551992_8__651___,0,0,0,0,1,0,0,20190201,20200222
551976_8__651___,0,0,0,0,1,0,0,20190201,20200222
551977_8__651___,0,0,0,0,1,0,0,20190201,20200222
551971_8__651___,0,0,0,0,1,0,0,20190201,20200222
551974_8__651___,0,0,0,0,1,0,0,20190201,20200222
551978_8__651___,0,0,0,0,1,0,0,20190201,20200222
551986_8__651___,0,0,0,0,1,0,0,20190201,20200222
551968_8__651___,0,0,0,0,1,0,0,20190201,20200222
551972_8__651___,0,0,0,0,1,0,0,20190201,20200222
551980_8__651___,0,0,0,0,1,0,0,20190201,20200222
551991_8__651___,0,0,0,0,1,0,0,20190201,20200222
551994_8__651___,0,0,0,0,1,0,0,20190201,20200222
551981_8__651___,0,0,0,0,1,0,0,20190201,20200222
551983_8__651___,0,0,0,0,1,0,0,20190201,20200222
551969_8__651___,0,0,0,0,1,0,0,20190201,20200222
551970_8__651___,0,0,0,0,1,0,0,20190201,20200222
551973_8__651___,0,0,0,0,1,0,0,20190201,20200222
551982_8__651___,0,0,0,0,1,0,0,20190201,20200222
551984_8__651___,0,0,0,0,1,0,0,20190201,20200222
551975_8__651___,0,0,0,0,1,0,0,20190201,20200222
551985_8__651___,0,0,0,0,1,0,0,20190201,20200222
551989_8__651___,0,0,0,0,1,0,0,20190201,20200222
551993_8__651___,0,0,0,0,1,0,0,20190201,20200222
551979_8__651___,0,0,0,0,1,0,0,20190201,20200222
551988_8__651___,0,0,0,0,1,0,0,20190201,20200222
552176_8__651___,0,0,0,0,0,1,0,20190202,20200223
552180_8__651___,0,0,0,0,0,1,0,20190202,20200223
552172_8__651___,0,0,0,0,0,1,0,20190202,20200223
552173_8__651___,0,0,0,0,0,1,0,20190202,20200223
552179_8__651___,0,0,0,0,0,1,0,20190202,20200223
552171_8__651___,0,0,0,0,0,1,0,20190202,20200223
552177_8__651___,0,0,0,0,0,1,0,20190202,20200223
552178_8__651___,0,0,0,0,0,1,0,20190202,20200223
552175_8__651___,0,0,0,0,0,1,0,20190202,20200223
552174_8__651___,0,0,0,0,0,1,0,20190202,20200223
552306_8__651___,0,0,0,0,0,0,1,20190203,20200224
552310_8__651___,0,0,0,0,0,0,1,20190203,20200224
552307_8__651___,0,0,0,0,0,0,1,20190203,20200224
552308_8__651___,0,0,0,0,0,0,1,20190203,20200224
552312_8__651___,0,0,0,0,0,0,1,20190203,20200224
552309_8__651___,0,0,0,0,0,0,1,20190203,20200224
552311_8__651___,0,0,0,0,0,0,1,20190203,20200224
551401_8__651___,1,0,0,0,0,0,0,20190204,20200225
551404_8__651___,1,0,0,0,0,0,0,20190204,20200225
551406_8__651___,1,0,0,0,0,0,0,20190204,20200225
551409_8__651___,1,0,0,0,0,0,0,20190204,20200225
551413_8__651___,1,0,0,0,0,0,0,20190204,20200225
551411_8__651___,1,0,0,0,0,0,0,20190204,20200225
551399_8__651___,1,0,0,0,0,0,0,20190204,20200225
551400_8__651___,1,0,0,0,0,0,0,20190204,20200225
551412_8__651___,1,0,0,0,0,0,0,20190204,20200225
551416_8__651___,1,0,0,0,0,0,0,20190204,20200225
551419_8__651___,1,0,0,0,0,0,0,20190204,20200225
551392_8__651___,1,0,0,0,0,0,0,20190204,20200225
551397_8__651___,1,0,0,0,0,0,0,20190204,20200225
551398_8__651___,1,0,0,0,0,0,0,20190204,20200225
551414_8__651___,1,0,0,0,0,0,0,20190204,20200225
551394_8__651___,1,0,0,0,0,0,0,20190204,20200225
551403_8__651___,1,0,0,0,0,0,0,20190204,20200225
551405_8__651___,1,0,0,0,0,0,0,20190204,20200225
551415_8__651___,1,0,0,0,0,0,0,20190204,20200225
551417_8__651___,1,0,0,0,0,0,0,20190204,20200225
551418_8__651___,1,0,0,0,0,0,0,20190204,20200225
551396_8__651___,1,0,0,0,0,0,0,20190204,20200225
551402_8__651___,1,0,0,0,0,0,0,20190204,20200225
551407_8__651___,1,0,0,0,0,0,0,20190204,20200225
551393_8__651___,1,0,0,0,0,0,0,20190204,20200225
551395_8__651___,1,0,0,0,0,0,0,20190204,20200225
551408_8__651___,1,0,0,0,0,0,0,20190204,20200225
551410_8__651___,1,0,0,0,0,0,0,20190204,20200225
551710_8__652___,0,1,1,1,0,0,0,20190130,20200228
551718_8__652___,0,1,1,1,0,0,0,20190130,20200228
551719_8__652___,0,1,1,1,0,0,0,20190130,20200228
551720_8__652___,0,1,1,1,0,0,0,20190130,20200228
551713_8__652___,0,1,1,1,0,0,0,20190130,20200228
551715_8__652___,0,1,1,1,0,0,0,20190130,20200228
551711_8__652___,0,1,1,1,0,0,0,20190130,20200228
551714_8__652___,0,1,1,1,0,0,0,20190130,20200228
551717_8__652___,0,1,1,1,0,0,0,20190130,20200228
551708_8__652___,0,1,1,1,0,0,0,20190130,20200228
551709_8__652___,0,1,1,1,0,0,0,20190130,20200228
551712_8__652___,0,1,1,1,0,0,0,20190130,20200228
551716_8__652___,0,1,1,1,0,0,0,20190130,20200228
551999_8__652___,0,0,0,0,1,0,0,20190201,20200222
551995_8__652___,0,0,0,0,1,0,0,20190201,20200222
551996_8__652___,0,0,0,0,1,0,0,20190201,20200222
551997_8__652___,0,0,0,0,1,0,0,20190201,20200222
552002_8__652___,0,0,0,0,1,0,0,20190201,20200222
552006_8__652___,0,0,0,0,1,0,0,20190201,20200222
552007_8__652___,0,0,0,0,1,0,0,20190201,20200222
552001_8__652___,0,0,0,0,1,0,0,20190201,20200222
552004_8__652___,0,0,0,0,1,0,0,20190201,20200222
552005_8__652___,0,0,0,0,1,0,0,20190201,20200222
551998_8__652___,0,0,0,0,1,0,0,20190201,20200222
552000_8__652___,0,0,0,0,1,0,0,20190201,20200222
552003_8__652___,0,0,0,0,1,0,0,20190201,20200222
552184_8__652___,0,0,0,0,0,1,0,20190202,20200223
552188_8__652___,0,0,0,0,0,1,0,20190202,20200223
552187_8__652___,0,0,0,0,0,1,0,20190202,20200223
552186_8__652___,0,0,0,0,0,1,0,20190202,20200223
552181_8__652___,0,0,0,0,0,1,0,20190202,20200223
552182_8__652___,0,0,0,0,0,1,0,20190202,20200223
552189_8__652___,0,0,0,0,0,1,0,20190202,20200223
552183_8__652___,0,0,0,0,0,1,0,20190202,20200223
552185_8__652___,0,0,0,0,0,1,0,20190202,20200223
552316_8__652___,0,0,0,0,0,0,1,20190203,20200224
552318_8__652___,0,0,0,0,0,0,1,20190203,20200224
552313_8__652___,0,0,0,0,0,0,1,20190203,20200224
552317_8__652___,0,0,0,0,0,0,1,20190203,20200224
552315_8__652___,0,0,0,0,0,0,1,20190203,20200224
552314_8__652___,0,0,0,0,0,0,1,20190203,20200224
551423_8__652___,1,0,0,0,0,0,0,20190204,20200225
551428_8__652___,1,0,0,0,0,0,0,20190204,20200225
551429_8__652___,1,0,0,0,0,0,0,20190204,20200225
551431_8__652___,1,0,0,0,0,0,0,20190204,20200225
551421_8__652___,1,0,0,0,0,0,0,20190204,20200225
551432_8__652___,1,0,0,0,0,0,0,20190204,20200225
551420_8__652___,1,0,0,0,0,0,0,20190204,20200225
551422_8__652___,1,0,0,0,0,0,0,20190204,20200225
551424_8__652___,1,0,0,0,0,0,0,20190204,20200225
551425_8__652___,1,0,0,0,0,0,0,20190204,20200225
551427_8__652___,1,0,0,0,0,0,0,20190204,20200225
551426_8__652___,1,0,0,0,0,0,0,20190204,20200225
551430_8__652___,1,0,0,0,0,0,0,20190204,20200225
551722_8__653___,0,1,1,1,0,0,0,20190130,20200228
551727_8__653___,0,1,1,1,0,0,0,20190130,20200228
551724_8__653___,0,1,1,1,0,0,0,20190130,20200228
551730_8__653___,0,1,1,1,0,0,0,20190130,20200228
551721_8__653___,0,1,1,1,0,0,0,20190130,20200228
551723_8__653___,0,1,1,1,0,0,0,20190130,20200228
551726_8__653___,0,1,1,1,0,0,0,20190130,20200228
551725_8__653___,0,1,1,1,0,0,0,20190130,20200228
551729_8__653___,0,1,1,1,0,0,0,20190130,20200228
551728_8__653___,0,1,1,1,0,0,0,20190130,20200228
552008_8__653___,0,0,0,0,1,0,0,20190201,20200222
552012_8__653___,0,0,0,0,1,0,0,20190201,20200222
552010_8__653___,0,0,0,0,1,0,0,20190201,20200222
552011_8__653___,0,0,0,0,1,0,0,20190201,20200222
552017_8__653___,0,0,0,0,1,0,0,20190201,20200222
552013_8__653___,0,0,0,0,1,0,0,20190201,20200222
552016_8__653___,0,0,0,0,1,0,0,20190201,20200222
552014_8__653___,0,0,0,0,1,0,0,20190201,20200222
552009_8__653___,0,0,0,0,1,0,0,20190201,20200222
552015_8__653___,0,0,0,0,1,0,0,20190201,20200222
552196_8__653___,0,0,0,0,0,1,0,20190202,20200223
552190_8__653___,0,0,0,0,0,1,0,20190202,20200223
552191_8__653___,0,0,0,0,0,1,0,20190202,20200223
552192_8__653___,0,0,0,0,0,1,0,20190202,20200223
552193_8__653___,0,0,0,0,0,1,0,20190202,20200223
552194_8__653___,0,0,0,0,0,1,0,20190202,20200223
552195_8__653___,0,0,0,0,0,1,0,20190202,20200223
552197_8__653___,0,0,0,0,0,1,0,20190202,20200223
552325_8__653___,0,0,0,0,0,0,1,20190203,20200224
552321_8__653___,0,0,0,0,0,0,1,20190203,20200224
552320_8__653___,0,0,0,0,0,0,1,20190203,20200224
552322_8__653___,0,0,0,0,0,0,1,20190203,20200224
552323_8__653___,0,0,0,0,0,0,1,20190203,20200224
552324_8__653___,0,0,0,0,0,0,1,20190203,20200224
552326_8__653___,0,0,0,0,0,0,1,20190203,20200224
552319_8__653___,0,0,0,0,0,0,1,20190203,20200224
551441_8__653___,1,0,0,0,0,0,0,20190204,20200225
551433_8__653___,1,0,0,0,0,0,0,20190204,20200225
551439_8__653___,1,0,0,0,0,0,0,20190204,20200225
551435_8__653___,1,0,0,0,0,0,0,20190204,20200225
551442_8__653___,1,0,0,0,0,0,0,20190204,20200225
551436_8__653___,1,0,0,0,0,0,0,20190204,20200225
551438_8__653___,1,0,0,0,0,0,0,20190204,20200225
551434_8__653___,1,0,0,0,0,0,0,20190204,20200225
551437_8__653___,1,0,0,0,0,0,0,20190204,20200225
551440_8__653___,1,0,0,0,0,0,0,20190204,20200225
551733_8__654___,0,1,1,1,0,0,0,20190130,20200228
551731_8__654___,0,1,1,1,0,0,0,20190130,20200228
551737_8__654___,0,1,1,1,0,0,0,20190130,20200228
551739_8__654___,0,1,1,1,0,0,0,20190130,20200228
551736_8__654___,0,1,1,1,0,0,0,20190130,20200228
551740_8__654___,0,1,1,1,0,0,0,20190130,20200228
551738_8__654___,0,1,1,1,0,0,0,20190130,20200228
551734_8__654___,0,1,1,1,0,0,0,20190130,20200228
551732_8__654___,0,1,1,1,0,0,0,20190130,20200228
551735_8__654___,0,1,1,1,0,0,0,20190130,20200228
552027_8__654___,0,0,0,0,1,0,0,20190201,20200222
552019_8__654___,0,0,0,0,1,0,0,20190201,20200222
552025_8__654___,0,0,0,0,1,0,0,20190201,20200222
552022_8__654___,0,0,0,0,1,0,0,20190201,20200222
552023_8__654___,0,0,0,0,1,0,0,20190201,20200222
552018_8__654___,0,0,0,0,1,0,0,20190201,20200222
552021_8__654___,0,0,0,0,1,0,0,20190201,20200222
552026_8__654___,0,0,0,0,1,0,0,20190201,20200222
552020_8__654___,0,0,0,0,1,0,0,20190201,20200222
552024_8__654___,0,0,0,0,1,0,0,20190201,20200222
552200_8__654___,0,0,0,0,0,1,0,20190202,20200223
552199_8__654___,0,0,0,0,0,1,0,20190202,20200223
552201_8__654___,0,0,0,0,0,1,0,20190202,20200223
552204_8__654___,0,0,0,0,0,1,0,20190202,20200223
552202_8__654___,0,0,0,0,0,1,0,20190202,20200223
552198_8__654___,0,0,0,0,0,1,0,20190202,20200223
552203_8__654___,0,0,0,0,0,1,0,20190202,20200223
552328_8__654___,0,0,0,0,0,0,1,20190203,20200224
552329_8__654___,0,0,0,0,0,0,1,20190203,20200224
552332_8__654___,0,0,0,0,0,0,1,20190203,20200224
552330_8__654___,0,0,0,0,0,0,1,20190203,20200224
552331_8__654___,0,0,0,0,0,0,1,20190203,20200224
552327_8__654___,0,0,0,0,0,0,1,20190203,20200224
551444_8__654___,1,0,0,0,0,0,0,20190204,20200225
551446_8__654___,1,0,0,0,0,0,0,20190204,20200225
551447_8__654___,1,0,0,0,0,0,0,20190204,20200225
551448_8__654___,1,0,0,0,0,0,0,20190204,20200225
551451_8__654___,1,0,0,0,0,0,0,20190204,20200225
551445_8__654___,1,0,0,0,0,0,0,20190204,20200225
551450_8__654___,1,0,0,0,0,0,0,20190204,20200225
551452_8__654___,1,0,0,0,0,0,0,20190204,20200225
551443_8__654___,1,0,0,0,0,0,0,20190204,20200225
551449_8__654___,1,0,0,0,0,0,0,20190204,20200225
551748_8__655___,0,1,1,1,0,0,0,20190130,20200228
551749_8__655___,0,1,1,1,0,0,0,20190130,20200228
551741_8__655___,0,1,1,1,0,0,0,20190130,20200228
551747_8__655___,0,1,1,1,0,0,0,20190130,20200228
551743_8__655___,0,1,1,1,0,0,0,20190130,20200228
551742_8__655___,0,1,1,1,0,0,0,20190130,20200228
551745_8__655___,0,1,1,1,0,0,0,20190130,20200228
551746_8__655___,0,1,1,1,0,0,0,20190130,20200228
551744_8__655___,0,1,1,1,0,0,0,20190130,20200228
552028_8__655___,0,0,0,0,1,0,0,20190201,20200222
552030_8__655___,0,0,0,0,1,0,0,20190201,20200222
552031_8__655___,0,0,0,0,1,0,0,20190201,20200222
552029_8__655___,0,0,0,0,1,0,0,20190201,20200222
552034_8__655___,0,0,0,0,1,0,0,20190201,20200222
552035_8__655___,0,0,0,0,1,0,0,20190201,20200222
552036_8__655___,0,0,0,0,1,0,0,20190201,20200222
552032_8__655___,0,0,0,0,1,0,0,20190201,20200222
552033_8__655___,0,0,0,0,1,0,0,20190201,20200222
552206_8__655___,0,0,0,0,0,1,0,20190202,20200223
552211_8__655___,0,0,0,0,0,1,0,20190202,20200223
552207_8__655___,0,0,0,0,0,1,0,20190202,20200223
552208_8__655___,0,0,0,0,0,1,0,20190202,20200223
552205_8__655___,0,0,0,0,0,1,0,20190202,20200223
552209_8__655___,0,0,0,0,0,1,0,20190202,20200223
552210_8__655___,0,0,0,0,0,1,0,20190202,20200223
552212_8__655___,0,0,0,0,0,1,0,20190202,20200223
552333_8__655___,0,0,0,0,0,0,1,20190203,20200224
552335_8__655___,0,0,0,0,0,0,1,20190203,20200224
552340_8__655___,0,0,0,0,0,0,1,20190203,20200224
552336_8__655___,0,0,0,0,0,0,1,20190203,20200224
552337_8__655___,0,0,0,0,0,0,1,20190203,20200224
552334_8__655___,0,0,0,0,0,0,1,20190203,20200224
552338_8__655___,0,0,0,0,0,0,1,20190203,20200224
552339_8__655___,0,0,0,0,0,0,1,20190203,20200224
551457_8__655___,1,0,0,0,0,0,0,20190204,20200225
551461_8__655___,1,0,0,0,0,0,0,20190204,20200225
551453_8__655___,1,0,0,0,0,0,0,20190204,20200225
551455_8__655___,1,0,0,0,0,0,0,20190204,20200225
551458_8__655___,1,0,0,0,0,0,0,20190204,20200225
551456_8__655___,1,0,0,0,0,0,0,20190204,20200225
551460_8__655___,1,0,0,0,0,0,0,20190204,20200225
551459_8__655___,1,0,0,0,0,0,0,20190204,20200225
551454_8__655___,1,0,0,0,0,0,0,20190204,20200225
551769_8__656___,0,1,1,1,0,0,0,20190130,20200228
551750_8__656___,0,1,1,1,0,0,0,20190130,20200228
551760_8__656___,0,1,1,1,0,0,0,20190130,20200228
551763_8__656___,0,1,1,1,0,0,0,20190130,20200228
551772_8__656___,0,1,1,1,0,0,0,20190130,20200228
551752_8__656___,0,1,1,1,0,0,0,20190130,20200228
551754_8__656___,0,1,1,1,0,0,0,20190130,20200228
551765_8__656___,0,1,1,1,0,0,0,20190130,20200228
551770_8__656___,0,1,1,1,0,0,0,20190130,20200228
551755_8__656___,0,1,1,1,0,0,0,20190130,20200228
551771_8__656___,0,1,1,1,0,0,0,20190130,20200228
551753_8__656___,0,1,1,1,0,0,0,20190130,20200228
551756_8__656___,0,1,1,1,0,0,0,20190130,20200228
551757_8__656___,0,1,1,1,0,0,0,20190130,20200228
551766_8__656___,0,1,1,1,0,0,0,20190130,20200228
551751_8__656___,0,1,1,1,0,0,0,20190130,20200228
551761_8__656___,0,1,1,1,0,0,0,20190130,20200228
551768_8__656___,0,1,1,1,0,0,0,20190130,20200228
551759_8__656___,0,1,1,1,0,0,0,20190130,20200228
551764_8__656___,0,1,1,1,0,0,0,20190130,20200228
551758_8__656___,0,1,1,1,0,0,0,20190130,20200228
551762_8__656___,0,1,1,1,0,0,0,20190130,20200228
551767_8__656___,0,1,1,1,0,0,0,20190130,20200228
552042_8__656___,0,0,0,0,1,0,0,20190201,20200222
552046_8__656___,0,0,0,0,1,0,0,20190201,20200222
552055_8__656___,0,0,0,0,1,0,0,20190201,20200222
552043_8__656___,0,0,0,0,1,0,0,20190201,20200222
552047_8__656___,0,0,0,0,1,0,0,20190201,20200222
552051_8__656___,0,0,0,0,1,0,0,20190201,20200222
552052_8__656___,0,0,0,0,1,0,0,20190201,20200222
552041_8__656___,0,0,0,0,1,0,0,20190201,20200222
552057_8__656___,0,0,0,0,1,0,0,20190201,20200222
552037_8__656___,0,0,0,0,1,0,0,20190201,20200222
552038_8__656___,0,0,0,0,1,0,0,20190201,20200222
552048_8__656___,0,0,0,0,1,0,0,20190201,20200222
552049_8__656___,0,0,0,0,1,0,0,20190201,20200222
552053_8__656___,0,0,0,0,1,0,0,20190201,20200222
552059_8__656___,0,0,0,0,1,0,0,20190201,20200222
552044_8__656___,0,0,0,0,1,0,0,20190201,20200222
552054_8__656___,0,0,0,0,1,0,0,20190201,20200222
552039_8__656___,0,0,0,0,1,0,0,20190201,20200222
552045_8__656___,0,0,0,0,1,0,0,20190201,20200222
552040_8__656___,0,0,0,0,1,0,0,20190201,20200222
552050_8__656___,0,0,0,0,1,0,0,20190201,20200222
552056_8__656___,0,0,0,0,1,0,0,20190201,20200222
552058_8__656___,0,0,0,0,1,0,0,20190201,20200222
552216_8__656___,0,0,0,0,0,1,0,20190202,20200223
552220_8__656___,0,0,0,0,0,1,0,20190202,20200223
552215_8__656___,0,0,0,0,0,1,0,20190202,20200223
552218_8__656___,0,0,0,0,0,1,0,20190202,20200223
552222_8__656___,0,0,0,0,0,1,0,20190202,20200223
552224_8__656___,0,0,0,0,0,1,0,20190202,20200223
552213_8__656___,0,0,0,0,0,1,0,20190202,20200223
552219_8__656___,0,0,0,0,0,1,0,20190202,20200223
552225_8__656___,0,0,0,0,0,1,0,20190202,20200223
552221_8__656___,0,0,0,0,0,1,0,20190202,20200223
552223_8__656___,0,0,0,0,0,1,0,20190202,20200223
552214_8__656___,0,0,0,0,0,1,0,20190202,20200223
552217_8__656___,0,0,0,0,0,1,0,20190202,20200223
552346_8__656___,0,0,0,0,0,0,1,20190203,20200224
552349_8__656___,0,0,0,0,0,0,1,20190203,20200224
552341_8__656___,0,0,0,0,0,0,1,20190203,20200224
552342_8__656___,0,0,0,0,0,0,1,20190203,20200224
552345_8__656___,0,0,0,0,0,0,1,20190203,20200224
552348_8__656___,0,0,0,0,0,0,1,20190203,20200224
552343_8__656___,0,0,0,0,0,0,1,20190203,20200224
552344_8__656___,0,0,0,0,0,0,1,20190203,20200224
552347_8__656___,0,0,0,0,0,0,1,20190203,20200224
552350_8__656___,0,0,0,0,0,0,1,20190203,20200224
551473_8__656___,1,0,0,0,0,0,0,20190204,20200225
551477_8__656___,1,0,0,0,0,0,0,20190204,20200225
551466_8__656___,1,0,0,0,0,0,0,20190204,20200225
551470_8__656___,1,0,0,0,0,0,0,20190204,20200225
551474_8__656___,1,0,0,0,0,0,0,20190204,20200225
551479_8__656___,1,0,0,0,0,0,0,20190204,20200225
551480_8__656___,1,0,0,0,0,0,0,20190204,20200225
551464_8__656___,1,0,0,0,0,0,0,20190204,20200225
551469_8__656___,1,0,0,0,0,0,0,20190204,20200225
551483_8__656___,1,0,0,0,0,0,0,20190204,20200225
551467_8__656___,1,0,0,0,0,0,0,20190204,20200225
551472_8__656___,1,0,0,0,0,0,0,20190204,20200225
551475_8__656___,1,0,0,0,0,0,0,20190204,20200225
551462_8__656___,1,0,0,0,0,0,0,20190204,20200225
551463_8__656___,1,0,0,0,0,0,0,20190204,20200225
551465_8__656___,1,0,0,0,0,0,0,20190204,20200225
551471_8__656___,1,0,0,0,0,0,0,20190204,20200225
551481_8__656___,1,0,0,0,0,0,0,20190204,20200225
551482_8__656___,1,0,0,0,0,0,0,20190204,20200225
551468_8__656___,1,0,0,0,0,0,0,20190204,20200225
551484_8__656___,1,0,0,0,0,0,0,20190204,20200225
551476_8__656___,1,0,0,0,0,0,0,20190204,20200225
551478_8__656___,1,0,0,0,0,0,0,20190204,20200225
551575_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551577_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551578_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551582_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551579_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551580_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551583_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551581_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551586_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551584_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551576_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551585_8__656_A__,0,1,1,1,0,0,0,20190130,20200228
551861_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551868_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551869_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551864_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551866_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551870_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551867_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551862_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551863_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551871_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551873_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551865_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
551872_8__656_A__,0,0,0,0,1,0,0,20190201,20200222
552125_8__656_A__,0,0,0,0,0,1,0,20190202,20200223
552124_8__656_A__,0,0,0,0,0,1,0,20190202,20200223
552127_8__656_A__,0,0,0,0,0,1,0,20190202,20200223
552128_8__656_A__,0,0,0,0,0,1,0,20190202,20200223
552126_8__656_A__,0,0,0,0,0,1,0,20190202,20200223
552123_8__656_A__,0,0,0,0,0,1,0,20190202,20200223
552129_8__656_A__,0,0,0,0,0,1,0,20190202,20200223
552130_8__656_A__,0,0,0,0,0,1,0,20190202,20200223
552264_8__656_A__,0,0,0,0,0,0,1,20190203,20200224
552265_8__656_A__,0,0,0,0,0,0,1,20190203,20200224
552266_8__656_A__,0,0,0,0,0,0,1,20190203,20200224
552269_8__656_A__,0,0,0,0,0,0,1,20190203,20200224
552268_8__656_A__,0,0,0,0,0,0,1,20190203,20200224
552263_8__656_A__,0,0,0,0,0,0,1,20190203,20200224
552267_8__656_A__,0,0,0,0,0,0,1,20190203,20200224
551298_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551295_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551292_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551297_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551288_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551287_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551289_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551290_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551293_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551294_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551296_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551291_8__656_A__,1,0,0,0,0,0,0,20190204,20200225
551776_8__657___,0,1,1,1,0,0,0,20190130,20200228
551779_8__657___,0,1,1,1,0,0,0,20190130,20200228
551784_8__657___,0,1,1,1,0,0,0,20190130,20200228
551786_8__657___,0,1,1,1,0,0,0,20190130,20200228
551787_8__657___,0,1,1,1,0,0,0,20190130,20200228
551791_8__657___,0,1,1,1,0,0,0,20190130,20200228
551777_8__657___,0,1,1,1,0,0,0,20190130,20200228
551781_8__657___,0,1,1,1,0,0,0,20190130,20200228
551782_8__657___,0,1,1,1,0,0,0,20190130,20200228
551785_8__657___,0,1,1,1,0,0,0,20190130,20200228
551780_8__657___,0,1,1,1,0,0,0,20190130,20200228
551792_8__657___,0,1,1,1,0,0,0,20190130,20200228
